SITE_ID,Year,n_30min,n_observed,n_gapfilled,observed_coverage,annual_budget_gC_m2_yr,observed_partial_sum_gC_m2,gapfilled_partial_sum_gC_m2,model_prediction_se_gC,n_training_obs,n_residual_days,daily_residual_sd_gC,gapfilled_days_equiv,residual_block_se_gC,annual_budget_sd_gC_m2_yr,annual_budget_lower95_gC_m2_yr,annual_budget_upper95_gC_m2_yr,quality_flag,n_observed_days,mean_observed_total_gC_m2_day,sd_observed_total_gC_m2_day,observed_scaled_annual_gC_m2_yr,observed_scaled_annual_se_gC_m2_yr,observed_scaled_annual_lower95_gC_m2_yr,observed_scaled_annual_upper95_gC_m2_yr,observed_FG_scaled_annual_gC_m2_yr,observed_storage_scaled_annual_gC_m2_yr,interpretable_budget,annual_budget_interpretable_gC_m2_yr,annual_budget_interpretable_lower95_gC_m2_yr,annual_budget_interpretable_upper95_gC_m2_yr,n_obs,n_fill,prop_obs_positive,prop_fill_positive,mean_obs_mgC,mean_fill_mgC,delta_prop_positive,delta_mean_mgC,observed_sign,gapfilled_sign,sign_flip,flip_direction,annual_budget_difference_gC_m2_yr
KONZ,2024,17568,2853,14715,0.16239754098360656,0.1338849756654205,0.04259122988463219,0.09129374578078936,5.332930909864146e-4,16097,728,0.00547163024464822,306.5625,0.09580237066645378,0.09580385496854237,-0.05389058007292249,0.3216605314037635,moderate observed coverage,136,0.00106334100371291,0.00492813608648629,0.3891828073589266,0.15466581101865173,0.08603781776236918,0.692327796955484,0.3895405879962078,-3.5778063728121145e-4,TRUE,0.1338849756654205,-0.05389058007292249,0.3216605314037635,2853,14715,0.7469330529267437,0.5326537546721033,0.014928576896120704,0.006204128153638429,-0.21427929825464043,-0.008724448742482276,source,source,FALSE,same sign,-0.25529783169350606
LAJA,2021,17520,1160,16360,0.06621004566210045,1.3735468289362245,0.0344549179114993,1.3390919110247248,6.724622280042115e-4,6523,511,0.00940000297784931,340.8333333333333,0.17353977185187883,0.17354107473405322,1.03340632245748,1.7136873354149686,moderate observed coverage,100,0.00132708834049594,0.00958132075481837,0.4843872442810187,0.34971820755087063,-0.20106044251868777,1.1698349310807252,0.4855595950314264,-0.00117235075040742,TRUE,1.3735468289362245,1.03340632245748,1.7136873354149686,1160,16360,0.6577586206896552,0.9394865525672371,0.029702515440947694,0.0818515838034668,0.28172793187758194,0.052149068362519105,source,source,FALSE,same sign,0.8891595846552058
LAJA,2022,17520,1454,16066,0.08299086757990867,1.4793685272113986,0.1117737767013535,1.367594750510042,6.696707445198975e-4,6523,511,0.00940000297784931,334.7083333333333,0.17197339059140154,0.17197469444778446,1.142298126093741,1.816438928329056,moderate observed coverage,122,0.00394160286677372,0.00824101212828665,1.43868504637241,0.2723287561306547,0.9049206843563268,1.9724494083884931,1.439456895410094,-7.718490376846369e-4,TRUE,1.4793685272113986,1.142298126093741,1.816438928329056,1454,16066,0.6822558459422283,0.9751027013569028,0.07687329896929414,0.08512353731545087,0.2928468554146745,0.008250238346156735,source,source,FALSE,same sign,0.04068348083898865
LAJA,2023,17520,2955,14565,0.16866438356164384,1.2650013121435149,0.00307378456729285,1.261927527576223,6.343406462532877e-4,6523,511,0.00940000297784931,303.4375,0.16374295248198115,0.16374418119607131,0.9440627169992152,1.5859399072878146,moderate observed coverage,215,0.00108288460988505,0.01079829452552504,0.39525288260804575,0.26879971459552265,-0.13159455799917869,0.9221003232152702,0.3965534079326507,-0.00130052532460456,TRUE,1.2650013121435149,0.9440627169992152,1.5859399072878146,2955,14565,0.584771573604061,0.9773429454170958,0.0010401978231110323,0.08664109355140506,0.3925713718130348,0.08560089572829403,source,source,FALSE,same sign,0.8697484295354692
LAJA,2024,17568,954,16614,0.05430327868852459,1.3901944445164576,0.05464379562010069,1.335550648896356,6.764344608462303e-4,6523,511,0.00940000297784931,346.125,0.17488174397951103,0.174883052183152,1.0474236622374795,1.7329652267954354,moderate observed coverage,74,0.00295346256025134,0.00706715921828065,1.0809672970519937,0.3006838492611373,0.49162695250016464,1.6703076416038227,1.082581859258723,-0.00161456220672938,TRUE,1.3901944445164576,1.0474236622374795,1.7329652267954354,954,16614,0.7337526205450734,0.9500421331407247,0.057278611761111875,0.08038706204985867,0.21628951259565132,0.023108450288746793,source,source,FALSE,same sign,0.3092271474644639
LENO,2022,17520,118,17402,0.00673515981735159,1.5162914308578563,0.01203631982407544,1.504255111033781,0.00145095958445107,350,4,0.00296510847781013,362.5416666666667,0.05645722789177238,0.05647586975814743,1.4055987261318874,1.6269841355838253,very low observed coverage,4,0.00127492016485017,7.49229627487363e-4,0.4653458601703146,0.13673440701644374,0.1973464224180849,0.7333452979225443,0.4654213450381788,-7.548486786421669e-5,FALSE,NA,NA,NA,118,17402,0.7627118644067796,0.9917825537294563,0.10200271037352068,0.08644150735741747,0.2290706893226767,-0.015561203016103212,source,source,FALSE,same sign,1.0509455706875417
MLBS,2021,17520,75,17445,0.00428082191780821,0.40170637548225585,-2.7294040261779177e-5,0.4017336695225178,0.00109041631959122,806,17,0.00210959043015934,363.4375,0.04021730964263136,0.0402320892154673,0.32285148061993996,0.48056127034457174,very low observed coverage,1,3.049326060156752e-4,NA,0.11130040119572145,NA,NA,NA,0.10848111803623069,0.00281928315949075,FALSE,NA,NA,NA,75,17445,0.5866666666666667,0.8758383490971625,-3.6392053682372284e-4,0.02302858524061448,0.28917168243049585,0.023392505777438205,source,source,FALSE,same sign,0.2904059742865344
MLBS,2022,17520,412,17108,0.02351598173515981,0.3683265888808341,0.01255183558668754,0.35577475329414615,0.00108110300231747,806,17,0.00210959043015934,356.4166666666667,0.03982695916500954,0.03984162973615609,0.29023699459796815,0.4464161831637,low observed coverage,9,0.00136958745677966,0.00162829615917715,0.49989942172457935,0.19810936603322024,0.1116050642994677,0.888193779149691,0.49943656661037505,4.6285511420426743e-4,FALSE,NA,NA,NA,412,17108,0.7111650485436893,0.8365676876315175,0.030465620356037747,0.020795812093415206,0.12540263908782812,-0.00966980826262254,source,source,FALSE,same sign,-0.13157283284374527
MLBS,2023,17520,211,17309,0.01204337899543379,0.3733129757019813,0.00145137371008913,0.3718616019918918,0.00108695741960589,806,17,0.00210959043015934,360.6041666666667,0.04006023724558721,0.04007498078109044,0.29476601337104397,0.4518599380329185,low observed coverage,4,0.00145188078616992,0.0017301097592811,0.5299364869520229,0.31574503106880164,-0.08892377394282835,1.148796747846874,0.5300165495222382,-8.006257021548608e-5,FALSE,NA,NA,NA,211,17309,0.6161137440758294,0.8594372869605408,0.006878548389048013,0.021483713790045267,0.24332354288471136,0.014605165400997253,source,source,FALSE,same sign,-0.1566235112500416
MLBS,2024,17568,108,17460,0.00614754098360655,0.3873186476736184,0.00418163139447681,0.3831370162791414,0.00109239882368946,806,17,0.00210959043015934,363.75,0.04023459625836306,0.04024942324137678,0.3084297781205199,0.4662075172267169,very low observed coverage,3,0.00104815273980318,0.00404661865652982,0.3836239027679644,0.8550917916598243,-1.2923560088852912,2.0596038144212203,0.38348067378423634,1.432289837282065e-4,FALSE,NA,NA,NA,108,17460,0.6851851851851852,0.8642038946162658,0.03871880920811868,0.021943700817820305,0.17901870943108056,-0.016775108390298377,source,source,FALSE,same sign,0.003694744905654024
MOAB,2021,17520,1075,16445,0.06135844748858447,0.4469540277485581,0.02463025129431396,0.4223237764542434,5.795529774450686e-4,10008,687,0.00156470667333578,342.6041666666667,0.02896204706901932,0.02896784514046145,0.3901770512732536,0.5037310042238625,moderate observed coverage,73,0.00108756363434534,0.00158824031330936,0.39696072653605047,0.06784965592689769,0.263975400919331,0.5299460521527699,0.3971810235991663,-2.2029706311581175e-4,TRUE,0.4469540277485581,0.3901770512732536,0.5037310042238625,1075,16445,0.7776744186046511,0.8425661295226513,0.022911861669129282,0.02568098367006654,0.06489171091800017,0.0027691220009372595,source,source,FALSE,same sign,0.04999330121250761
MOAB,2022,17520,3306,14214,0.1886986301369863,0.49463661858397473,0.07836129486857411,0.4162753237154012,5.480769282089786e-4,10008,687,0.00156470667333578,296.125,0.02692591507362065,0.02693149254815015,0.4418508931896004,0.547422343978349,moderate observed coverage,239,0.00114665265893563,0.0014248864926503,0.4185282205115067,0.03364140950447189,0.35259105788274175,0.4844653831402716,0.4188850229163824,-3.568024048757007e-4,TRUE,0.49463661858397473,0.4418508931896004,0.547422343978349,3306,14214,0.7852389594676346,0.8592936541438019,0.023702751018927413,0.02928628983504994,0.07405469467616732,0.005583538816122526,source,source,FALSE,same sign,0.07610839807246805
MOAB,2023,17520,4035,13485,0.2303082191780822,0.4872602933429927,0.09036116519933902,0.3968991281436566,5.350496948337434e-4,10008,687,0.00156470667333578,280.9375,0.026226346302727,0.02623180357059926,0.43584595834461815,0.5386746283413673,moderate observed coverage,250,0.00115844842814856,0.00125243138493759,0.4228336762742261,0.02891191126321798,0.3661663301983189,0.4795010223501333,0.42310247425879344,-2.687979845673715e-4,TRUE,0.4872602933429927,0.43584595834461815,0.5386746283413673,4035,13485,0.7541511771995043,0.8748238783833889,0.022394340817680106,0.029432638349548026,0.12067270118388462,0.00703829753186792,source,source,FALSE,same sign,0.06442661706876662
MOAB,2024,17568,1592,15976,0.0906193078324226,0.4931474245003997,0.04053620013712597,0.4526112243632721,5.799486076842068e-4,10008,687,0.00156470667333578,332.8333333333333,0.02854607102633193,0.02855196160385381,0.43718557975684624,0.5491092692439532,moderate observed coverage,125,0.0012158120393969,0.00198229484268119,0.444987206419266,0.06489247372815035,0.3177979579120913,0.5721764549264408,0.44526465255177367,-2.77446132507674e-4,TRUE,0.4931474245003997,0.43718557975684624,0.5491092692439532,1592,15976,0.7958542713567839,0.8494616925388082,0.02546243727206407,0.028330697569058216,0.05360742118202433,0.0028682602969941455,source,source,FALSE,same sign,0.04816021808113374
NIWO,2022,17520,94,17426,0.00536529680365296,0.8030434077470157,0.01125592886487297,0.7917874788821426,0.00188950461728954,153,2,0.00296510847781013,363.0416666666667,0.05649614602223865,0.05652773428207494,0.6922490485541488,0.9138377669398824,very low observed coverage,2,4.3919362110485146e-4,6.717717867977825e-4,0.1603056717032708,0.1733802508368982,-0.1795196199370497,0.5001309633435913,0.16006284116203126,2.4283054123945696e-4,FALSE,NA,NA,NA,94,17426,0.5957446808510638,0.9872604154711351,0.11974392409439336,0.045437132955477015,0.3915157346200713,-0.07430679113891633,source,source,FALSE,same sign,0.6427377360437448
NOGP,2021,17520,587,16933,0.03350456621004566,0.9340302616194603,0.03647418292414092,0.8975560786953196,6.110963556730821e-4,9164,569,0.00320710648945685,352.7708333333333,0.06023649813164408,0.06023959782335434,0.815960649885686,1.052099873353235,low observed coverage,38,0.00308965975297453,0.00286893795749855,1.127725809835706,0.16987216529951177,0.7947763658486628,1.460675253822749,1.1281391771349027,-4.133672991966964e-4,FALSE,NA,NA,NA,587,16933,0.8603066439522998,0.9782082324455206,0.06213659782647527,0.053006323669481006,0.11790158849322074,-0.009130274156994266,source,source,FALSE,same sign,-0.19369554821624557
NOGP,2022,17520,4553,12967,0.2598744292237443,0.9477329134472648,0.2052656536572835,0.7424672597899802,5.747264079065598e-4,9164,569,0.00320710648945685,270.1458333333333,0.05271236688667211,0.05271549993350221,0.8444105335776005,1.0510552933169293,moderate observed coverage,249,0.00197604875500621,0.00279910966765495,0.72125779557727,0.06474602418387172,0.5943555881768814,0.8481600029776586,0.7216211827571576,-3.6338717988754714e-4,TRUE,0.9477329134472648,0.8444105335776005,1.0510552933169293,4553,12967,0.774654074236767,0.9908999768643479,0.04508360502026873,0.057258213911466314,0.21624590262758092,0.012174608891197584,source,source,FALSE,same sign,0.22647511786999486
NOGP,2023,17520,2692,14828,0.15365296803652967,1.008039083344641,0.18989871287282295,0.8181403704718176,5.929225179725947e-4,9164,569,0.00320710648945685,308.9166666666667,0.05636818491895737,0.05637130323285148,0.8975513290082524,1.1185268376810302,moderate observed coverage,196,0.00336693931564595,0.00329406734053744,1.2289328502107737,0.08588104137829775,1.06060600910931,1.3972596913122373,1.2294409507898971,-5.081005791231335e-4,TRUE,1.008039083344641,0.8975513290082524,1.1185268376810302,2692,14828,0.825037147102526,0.9865794442945778,0.07054186956642768,0.0551753689285013,0.16154229719205182,-0.015366500637926377,source,source,FALSE,same sign,-0.2208937668661326
NOGP,2024,17568,1332,16236,0.07581967213114754,0.9117124307385438,0.05185075124221371,0.8598616794963286,6.069370729627739e-4,9164,569,0.00320710648945685,338.25,0.05898373683264552,0.05898685941252781,0.7960981862899893,1.0273266751870984,moderate observed coverage,86,0.00201258525897558,0.00207801320282506,0.7366062047850623,0.08201252106751887,0.5758616634927254,0.8973507460773993,0.7370388057470605,-4.3260096199821486e-4,TRUE,0.9117124307385438,0.7960981862899893,1.0273266751870984,1332,16236,0.8768768768768769,0.977950234047795,0.038926990422082405,0.05296019213453629,0.10107335717091814,0.014033201712453883,source,source,FALSE,same sign,0.17510622595348146
OAES,2021,17520,853,16667,0.04868721461187214,0.9150336523811704,0.05781971984626782,0.8572139325349026,6.056018013239268e-4,9494,588,0.00337610062510236,347.2291666666667,0.06291054990113279,0.06291346471467524,0.7917232615404071,1.038344043221934,low observed coverage,60,0.00331163368578658,0.0038489035206791,1.208746295312104,0.18136532738044928,0.8532702536464234,1.5642223369777846,1.2102090258703968,-0.00146273055829267,FALSE,NA,NA,NA,853,16667,0.7303634232121923,0.9532609347813044,0.0677839623051206,0.051431807315947875,0.22289751156911208,-0.016352154989172724,source,source,FALSE,same sign,-0.2937126429309336
OAES,2022,17520,4635,12885,0.2645547945205479,0.958258996476574,0.18075820726516584,0.7775007892114073,5.503926168861881e-4,9494,588,0.00337610062510236,268.4375,0.0553142432354437,0.05531698145002628,0.8498377128345224,1.0666802801186257,moderate observed coverage,243,0.00173751013548636,0.002502390839076,0.6341911994525233,0.05859288321819301,0.519349148344865,0.7490332505601817,0.6363404764821335,-0.00214927702961006,TRUE,0.958258996476574,0.8498377128345224,1.0666802801186257,4635,12885,0.7096008629989212,0.9758634070624758,0.03899853446929138,0.060341543594210956,0.26626254406355454,0.021343009124919578,source,source,FALSE,same sign,0.32406779702405064
OAES,2023,17520,2722,14798,0.15536529680365296,0.968013521044334,0.1553959277226562,0.8126175933216757,5.867094512616235e-4,9494,588,0.00337610062510236,308.2916666666667,0.05927837299998625,0.05928127641596205,0.8518222192690486,1.0842048228196195,moderate observed coverage,193,0.00274123089670658,0.00436009649675059,1.000549277297904,0.11455401385980282,0.7760234101326906,1.2250751444631176,1.0015917200845252,-0.00104244278662116,TRUE,0.968013521044334,0.8518222192690486,1.0842048228196195,2722,14798,0.8416605437178545,0.9604000540613596,0.05708887866372406,0.05491401495618836,0.11873951034350516,-0.002174863707535696,source,source,FALSE,same sign,-0.03253575625357008
OAES,2024,17568,1284,16284,0.07308743169398907,0.9315695447683652,0.07855186129727168,0.8530176834710952,6.107115248442656e-4,9494,588,0.00337610062510236,339.25,0.06218352116842957,0.0621865200302373,0.8096839655090999,1.0534551240276302,moderate observed coverage,92,0.00317977072444536,0.00255935999076918,1.1637960851470053,0.09766041113705318,0.972381679318381,1.3552104909756295,1.1646328912857928,-8.368061387874645e-4,TRUE,0.9315695447683652,0.8096839655090999,1.0534551240276302,1284,16284,0.793613707165109,0.9490297224269222,0.06117746206952615,0.05238379289309097,0.15541601526181315,-0.008793669176435183,source,source,FALSE,same sign,-0.2322265403786401
ONAQ,2021,17520,424,17096,0.02420091324200913,0.18835048302040355,0.00241865952277072,0.18593182349763257,8.497702101212861e-4,1741,85,0.0013613053262892,356.1666666666667,0.02569106924265775,0.02570511910575488,0.137968449573124,0.23873251646768312,low observed coverage,28,3.974745022765582e-4,0.00124415046741729,0.14507819333094374,0.08581965332648488,-0.02312832718896662,0.3132847138508541,0.14489597483480293,1.8221849614081292e-4,FALSE,NA,NA,NA,424,17096,0.53301886792452835,0.6492746841366401,0.005704385666912097,0.010875750087601438,0.11625581621211178,0.005171364420689341,source,source,FALSE,same sign,0.043272289689459814
ONAQ,2022,17520,332,17188,0.01894977168949771,0.18541382656014652,0.00435333934129973,0.1810604872188467,8.53371144918789e-4,1741,85,0.0013613053262892,358.0833333333333,0.02576010314157379,0.02577423434702765,0.13489632723997233,0.2359313258803207,low observed coverage,9,3.135355350698012e-4,7.028697067553454e-4,0.11444047030047744,0.08551581432190035,-0.05317052577044724,0.28205146637140216,0.11443028184213425,1.018845834320225e-5,FALSE,NA,NA,NA,332,17188,0.5301204819277109,0.6277635559692809,0.013112467895481136,0.010534121900095868,0.09764307404157002,-0.0025783459953852682,source,source,FALSE,same sign,0.07097335625966908
ONAQ,2023,17520,651,16869,0.03715753424657534,0.1346680908225787,2.467818623847453e-4,0.13442130896019394,8.441466034499673e-4,1741,85,0.0013613053262892,351.4375,0.02551993678008009,0.02553389427305206,0.08462165804739664,0.18471452359776075,low observed coverage,37,-1.46129730786836e-4,0.00135342291955716,-0.05333735173719513,0.08121299544043599,-0.21251482280044967,0.10584011932605938,-0.05348061727198958,1.4326553479444723e-4,FALSE,NA,NA,NA,651,16869,0.511520737327189,0.5960045053055901,3.790812018198857e-4,0.00796854045647013,0.08448376797840118,0.007589459254650245,sink,source,TRUE,observed sink -> gapfilled source,0.1880054425597738
ONAQ,2024,17568,334,17234,0.01901183970856102,0.2061222893410078,2.7817600396792754e-4,0.2058441133370398,8.546577609029289e-4,1741,85,0.0013613053262892,359.0416666666667,0.0257945508078986,0.02580870572635392,0.1555372261173541,0.2567073525646615,low observed coverage,11,1.569289590831995e-4,5.656280068246203e-4,0.05743599902445101,0.06241883347788261,-0.0649049145921989,0.1797769126411009,0.05747694858706737,-4.094956261635633e-5,FALSE,NA,NA,NA,334,17234,0.5059880239520959,0.6498201230126495,8.328622873291244e-4,0.011944070635780445,0.1438320990605536,0.01111120834845132,source,source,FALSE,same sign,0.14868629031655678
ORNL,2021,17520,388,17132,0.02214611872146119,0.5562116388696383,0.01474381477845773,0.5414678240911823,8.086612050343614e-4,1992,104,0.00433126409776034,356.9166666666667,0.08182727332411745,0.08183126903943475,0.39582235155234624,0.7166009261869304,low observed coverage,26,0.00184710954593401,0.00600605926572252,0.6741949842659164,0.429928072670599,-0.16846403816845767,1.5168540067002905,0.6746762683190582,-4.812840531416722e-4,FALSE,NA,NA,NA,388,17132,0.6726804123711341,0.8571095026850338,0.03799952262489103,0.031605639977304645,0.18442909031389976,-0.006393882647586384,source,source,FALSE,same sign,-0.11798334539627808
ORNL,2022,17520,759,16761,0.04332191780821918,0.561579586364533,0.01997361822665624,0.5416059681378756,7.969653483961345e-4,1992,104,0.00433126409776034,349.1875,0.0809364235837951,0.0809403472707033,0.4029365057139545,0.7202226670151115,low observed coverage,43,0.001097322412367,0.00284971896215644,0.4005226805139586,0.1586209946661786,0.08962553096824855,0.7114198300596687,0.3981908737985866,0.00233180671537202,FALSE,NA,NA,NA,759,16761,0.7154150197628458,0.874709146232325,0.02631570253841403,0.03231346388269657,0.15929412646947916,0.005997761344282541,source,source,FALSE,same sign,0.16105690585057436
ORNL,2023,17520,524,16996,0.02990867579908675,0.5840748859055387,0.02556680293067476,0.5585080829748631,8.026638279682439e-4,1992,104,0.00433126409776034,354.0833333333333,0.08150183896731168,0.08150579135419969,0.4243235348513073,0.7438262369597701,low observed coverage,22,0.00201635460806042,0.00462530914062521,0.7359694319420568,0.35993351608381857,0.03049974041777237,1.441439123466341,0.7331268656792562,0.00284256626280048,FALSE,NA,NA,NA,524,16996,0.6641221374045801,0.8639091550953165,0.04879160864632586,0.03286114868056374,0.19978701769073637,-0.015930459965762124,source,source,FALSE,same sign,-0.15189454603651809
ORNL,2024,17568,321,17247,0.01827185792349726,0.5328638565454717,0.00930694673416398,0.5235569098113093,8.091082310872749e-4,1992,104,0.00433126409776034,359.3125,0.08210145023363809,0.0821054370099579,0.37193720000595426,0.6937905130849893,low observed coverage,13,4.23273645568954e-4,0.00435483622711987,0.15491815427823716,0.4420600172773197,-0.7115194795853093,1.0213557881417836,0.15202368254976087,0.00289447172847621,FALSE,NA,NA,NA,321,17247,0.6822429906542056,0.8614251753928219,0.02899360353322113,0.030356404581162462,0.17918218473861636,0.0013628010479413318,source,source,FALSE,same sign,0.37794570226723456
SCBI,2021,17520,338,17182,0.01929223744292237,0.5449259675494396,0.0092018154828246,0.5357241520666152,7.896346266835787e-4,2215,136,0.00290919383718725,357.9583333333333,0.05504132721910822,0.05504699106113431,0.43703386506961633,0.6528180700292628,low observed coverage,25,0.00160811117986292,0.00292416387672177,0.5869605806499688,0.2134639630006895,0.16857121316861734,1.0053499481313204,0.5877639949376021,-8.034142876333197e-4,FALSE,NA,NA,NA,338,17182,0.6893491124260355,0.8864509370271214,0.02722430616220297,0.031179382613584966,0.19710182460108594,0.003955076451381996,source,source,FALSE,same sign,-0.04203461310052925
SCBI,2022,17520,907,16613,0.05176940639269406,0.5273686462389892,0.02471043709073906,0.5026582091482478,7.751034682377932e-4,2215,136,0.00290919383718725,346.1041666666667,0.0541222786268935,0.05412782860187139,0.4212781021793212,0.633459190298657,moderate observed coverage,54,4.121415972715044e-4,0.00172093338691084,0.1504316830040991,0.08547912044037224,-0.0171073930590305,0.3179707590672287,0.14974998413594984,6.816988681492628e-4,TRUE,0.5273686462389892,0.4212781021793212,0.633459190298657,907,16613,0.6868798235942668,0.8755793655570938,0.027244142327165464,0.030256919830750045,0.188699541962827,0.0030127775035845815,source,source,FALSE,same sign,0.37693696323489007
SCBI,2023,17520,730,16790,0.04166666666666666,0.5292499995037179,0.01913893926209843,0.5101110602416185,7.767426244095027e-4,2215,136,0.00290919383718725,349.7916666666667,0.05440983241705426,0.05441537643678029,0.4225958616876285,0.6359041373198072,low observed coverage,45,9.711466391276686e-4,0.00380758009529571,0.35446852328159906,0.20717419278950464,-0.05159289458583005,0.7605299411490282,0.35307633650803466,0.00139218677356432,FALSE,NA,NA,NA,730,16790,0.7424657534246575,0.8734365693865396,0.02621772501657321,0.030381838013199432,0.1309708159618821,0.004164112996626224,source,source,FALSE,same sign,0.17478147622211881
SCBI,2024,17568,240,17328,0.01366120218579235,0.5611085610734051,0.00388622353778602,0.5572223375356175,7.935796516216626e-4,2215,136,0.00290919383718725,361,0.05527468290655792,0.05528037933194737,0.45275901758278825,0.669458104564022,low observed coverage,12,3.628875377460148e-4,0.00170574525661178,0.13281683881504142,0.18022068440249428,-0.22041570261384735,0.4860493802439302,0.13164355253731808,0.00117328627772322,FALSE,NA,NA,NA,240,17328,0.6708333333333333,0.8981994459833795,0.01619259807410841,0.0321573371153982,0.22736611265004625,0.01596473904128979,source,source,FALSE,same sign,0.4282917222583637
SERC,2021,17520,328,17192,0.01872146118721461,0.09523254176526975,0.00267058011870077,0.09256196164656907,8.128568067899035e-4,2084,88,0.00424466247699949,358.1666666666667,0.08033147562786178,0.0803355880836015,-0.06222521087858919,0.2526902944091287,low observed coverage,8,0.00179710115858137,0.00233457473895499,0.655941922882203,0.30126983731109447,0.06545304175245781,1.2464308040119485,0.6560024562663992,-6.053338419621101e-5,FALSE,NA,NA,NA,328,17192,0.676829268292683,0.5741624011167985,0.008142012557014557,0.005384013590423989,-0.10266686717588447,-0.0027579989665905674,source,source,FALSE,same sign,-0.5607093811169332
SERC,2022,17520,894,16626,0.05102739726027397,0.1386170756217723,0.00701587906012439,0.13160119656164812,8.000637632389664e-4,2084,88,0.00424466247699949,346.375,0.07899806096943714,0.0790021122436366,-0.01622706437575541,0.29346121561930005,moderate observed coverage,42,-1.1691478850463688e-4,0.00411577481824734,-0.04267389780419246,0.2318034123829924,-0.49700858607485754,0.41166079046647264,-0.04336608621312323,6.921884089307248e-4,TRUE,0.1386170756217723,-0.01622706437575541,0.29346121561930005,894,16626,0.6364653243847874,0.6033922771562613,0.007847739440855046,0.007915385333913623,-0.03307304722852611,6.76458930585766e-5,sink,source,TRUE,observed sink -> gapfilled source,0.18129097342596476
SERC,2023,17520,704,16816,0.04018264840182648,0.14194586945310744,-0.00189680636964382,0.14384267582275134,8.020429582956697e-4,2084,88,0.00424466247699949,350.3333333333333,0.07944816901681569,0.0794522172946197,-0.01378047644434715,0.29767221535056204,low observed coverage,37,-6.032529945146473e-4,0.0050311596007252,-0.22018734299784623,0.30189790331575983,-0.8119072334967355,0.37153254750104303,-0.21984600291340592,-3.413400844403256e-4,FALSE,NA,NA,NA,704,16816,0.6264204545454546,0.6186964795432921,-0.002694327229607719,0.008553917449021828,-0.0077239750021624864,0.011248244678629546,sink,source,TRUE,observed sink -> gapfilled source,0.36213321245095365
SERC,2024,17568,158,17410,0.00899362477231329,0.0860477576671265,0.00250251388288655,0.08354524378423989,8.17189146119301e-4,2084,88,0.00424466247699949,362.7083333333333,0.08083918548251924,0.08084331578787256,-0.07240514127710371,0.2445006566113567,very low observed coverage,1,3.72550901199382e-4,NA,0.1363536298389738,NA,NA,NA,0.13461527810304758,0.00173835173592619,FALSE,NA,NA,NA,158,17410,0.6265822784810127,0.5631820792647904,0.015838695461307336,0.004798692922701885,-0.06340019921622231,-0.011040002538605452,source,source,FALSE,same sign,-0.050305872171847316
SJER,2022,17520,848,16672,0.04840182648401826,0.5695827202911716,0.02149500049154394,0.548087719799629,8.363546131863794e-4,1867,52,0.00401565257409564,347.3333333333333,0.07483923915270276,0.07484391228412926,0.4228886522142783,0.716276788368065,low observed coverage,38,0.00112755277187198,0.00216496368212087,0.41155676173327393,0.12818927210169964,0.16030578841394266,0.6628077350526052,0.41051802037508545,0.00103874135818841,FALSE,NA,NA,NA,848,16672,0.6533018867924528,0.8877159309021113,0.02534787793814144,0.03287474327013122,0.2344140441096585,0.00752686533198978,source,source,FALSE,same sign,0.1580259585578977
SJER,2023,17520,561,16959,0.03202054794520548,0.5909696625261196,0.02480529235033794,0.5661643701757828,8.368144077962412e-4,1867,52,0.00401565257409564,353.3125,0.07548065025773538,0.07548528877657992,0.4430184965240229,0.7389208285282163,low observed coverage,12,0.00422571015294169,0.00653609508836525,1.5423842058237176,0.6886849672157924,0.1925616700807644,2.892206741566671,1.5412432433330885,0.00114096249062879,FALSE,NA,NA,NA,561,16959,0.6862745098039216,0.8894982015449024,0.04421620739810683,0.03338430156116432,0.20322369174098087,-0.010831905836942511,source,source,FALSE,same sign,-0.951414543297598
